"Winner","diff_distance_att","diff_close_att","diff_ground_att","diff_distance_def","diff_close_def","diff_ground_def","diff_head_att_pct","diff_head_att","diff_body_att_pct","diff_body_att","diff_leg_att_pct","diff_leg_att","diff_KD","diff_PASS","diff_REV","diff_TD_pct","diff_KD_def","diff_PASS_def","diff_REV_def","diff_TD_pct_def"
"Blue",-0.0911714541757808,-0.0624303232998885,-0.13047619047619,0.0175845646599097,-0.0839311334289811,-0.0892561983471074,-0.0627689914441275,-0.142225019987686,-0.0513698038198946,0.0160256410256411,0.114138795264022,-0.223367697594502,-0.194444444444444,0.0555555555555556,0.111111111111111,0.0827777777777778,0.111111111111111,1.33333333333333,0.111111111111111,0.0405555555555556
"Red",0.0307971014492754,0.129976580796253,-0.052197802197802,-0.0875046347793844,0.10079575596817,-0.00336134453781523,-0.0606543188506145,0.0278212484785254,0.0233685303790895,-0.0184210526315789,0.037285788471525,0.25,0,-0.666666666666667,-0.25,0.231666666666667,0.333333333333333,-2.5,-0.5,-0.6525
"Blue",0.035318340196389,-0.113095238095238,-0.0623481781376518,0.063616115040444,-0.187530682376043,-0.37037037037037,0.0721058701633546,0.0592658396522732,0.0565455024890729,-0.0624209575429089,-0.128651372652427,-0.0234487734487735,1,-2.6,0,-0.0657142857142858,-0.2,0.571428571428571,-0.2,0.200571428571429
"Red",0.035083884934016,-0.0944411822274418,-0.00625000000000009,0.0646766169154229,0.0338503339748671,-0.0218040621266428,-0.0269934640522876,-0.0600366541314502,0.0116993464052287,0.0449525452976705,0.0152941176470588,0.0913084617464178,-0.163636363636364,-2.81818181818182,-0.0909090909090909,-0.280909090909091,-0.363636363636364,0.545454545454545,-0.636363636363636,0.372545454545455
"Blue",0.340659340659341,0.107142857142857,0.648648648648649,-0.00840336134453784,-0.0142857142857142,-0.0817610062893082,0.268115942028985,-0.186792452830189,-0.320289855072464,-0.225806451612903,0.0521739130434783,0.888888888888889,0,1.6,0,0.746,-1,2,0.8,0.292
"Red",-0.0514285714285715,-0.333333333333333,-0.6,0.0165704758240348,0.125,0.35,0.294218816003862,0.0192541901061301,-0.0550057329068855,0.431899641577061,-0.239213083096977,-0.0346320346320346,-0.333333333333333,0,0,0,0.5,1,0,0.161666666666667
"Blue",0.0458409901632254,0.113756613756614,-0.0941176470588236,-0.23332711641087,-0.0980392156862746,0.0615615615615616,-0.0318008928932708,0.0409443542359338,-0.00758689524015053,0.164285714285714,0.0393877881334214,0.0537313432835822,0.0923076923076923,-0.761538461538462,0.0769230769230769,-0.0679999999999999,0,0.261538461538462,0.0769230769230769,-0.0100769230769231
"Blue",0.122814097390369,-0.125686813186813,-0.106900452488688,-0.188156748911466,-0.0078125,0.0907488986784141,0.029459572685379,0.0442804816991225,-0.0205948889819857,-0.375438596491228,-0.00886468370339338,0.0739938080495355,-0.384615384615385,-0.0192307692307693,0.0192307692307692,-0.303076923076923,-0.615384615384615,-0.211538461538462,0,-0.0340384615384616
"Blue",0.0669106272092096,-0.0741915028535194,0.04359960307616,-0.0130050069276671,0.19625,0.00571428571428567,0.0684435086257021,0.0847357579116021,-0.101086909031024,0.147301587301587,0.0326434004053223,0.161525221766186,0.4,-1.4,0,-0.108166666666667,0.2,-0.3,-0.166666666666667,0.0766666666666666
"Blue",-0.145049636197602,-0.00877192982456132,0.676056338028169,0.00194316584438131,-0.194117647058823,-0.0555555555555558,0.0762548262548262,-0.0539076256264391,-0.0109814783727827,-0.0714285714285714,-0.0652733478820435,-0.0607843137254902,0,0.942857142857143,0.142857142857143,0.328285714285714,-0.457142857142857,0.714285714285714,0.142857142857143,0.139142857142857
"Blue",-0.0294988021983184,0.0043478260869565,-0.265151515151515,-0.00615485810937799,0.352688172043011,0.0439393939393937,0.0932762492981473,0.0539070670850142,-0.0565459479693056,-0.0511627906976745,-0.0367303013288415,0.0434782608695652,1.33333333333333,-0.75,0.333333333333333,-0.0991666666666667,-0.25,1.5,-0.25,-0.185
"Red",-0.181457431457431,-0.10012836970475,-0.138372093023256,-0.068785046728972,0.0504065040650408,-0.0113960113960113,0.0998028115259844,-0.211549707602339,-0.0500922333184912,0.0411899313501146,-0.0497105782074932,-0.0222222222222224,0.416666666666667,-0.166666666666667,-0.5,0.276666666666667,0.0833333333333333,-0.75,0,-0.291666666666667
"Red",-0.169305988231222,0.171428571428571,0.0571428571428572,0.0467429636036995,-0.146464646464647,0.486842105263158,0.105982602520859,-0.0333164214442753,-0.041274631635008,0.271739130434783,-0.0647079708858512,0.35,0,2,0.5,-0.125,0,-1,0.5,0.025
"Red",-0.106065628107391,-0.299145299145299,-0.0714285714285713,-0.0708908251672302,-0.31965811965812,0.129713423831071,0.240994854202401,0.0774744968293355,-0.0385275102256234,-0.189473684210526,-0.202467343976778,0.0168350168350168,0.2,0,0.2,-0.235,-0.3,-0.1,0.2,0.179
"Blue",-0.121333333333333,0.0463369963369963,0.276923076923077,-0.0500579081654867,-0.126332288401254,0.373015873015873,0.0443414235069538,-0.0751499649827959,-0.0143259703663303,-0.231707317073171,-0.0300154531406236,-0.0661308001461454,-0.181818181818182,-1.52727272727273,0.127272727272727,-0.486363636363636,0.109090909090909,0.0909090909090913,-0.727272727272727,-0.412181818181818
"Red",-0.436363636363636,-0.333333333333333,-0.6875,0.358974358974359,-0.9375,-0.634146341463415,0.297297297297297,-0.384615384615385,-0.121621621621622,-0.555555555555556,-0.175675675675676,-0.846153846153846,-0.5,-3,0,-0.25,0,-0.5,0,0.8
"Blue",0.212755356253114,0.9,0,-0.130198915009042,0.29010989010989,0.2,-0.0252964426877471,0.262755102040816,0.0304347826086956,-0.212121212121212,-0.00513833992094863,0.916666666666667,0.5,0,0,0,0.5,0,0,-0.5
"Blue",-0.14967824967825,-0.333333333333333,-0.444444444444444,0.10027677240792,-0.136363636363636,0.342857142857143,0.205426356589147,-0.0434234234234234,0.055834904672114,-0.136363636363636,-0.261261261261261,-0.620689655172414,1,0,0,0,0,4,-1,-0.11
"Red",-0.085191637630662,0.0848818031885652,0.0150763358778625,-0.053471444568869,0.125,0.111111111111111,0.0924296083312879,0.00503561997284396,0.0132893860233529,0.12639380821199,-0.105718994354641,0.18815331010453,-0.0166666666666667,1.28333333333333,0,-0.212,0,0,0,-0.008
"Red",-0.1958168948712,0.364705882352941,-0.0313043478260869,-0.261806116043404,0.253787878787879,0.338461538461538,0.163764040697235,-0.0354085380668582,-0.116690855216412,-0.367521367521367,-0.047073185480823,-0.139090909090909,-0.2,0.533333333333333,0.266666666666667,0.25,-0.2,0.333333333333333,0.433333333333333,0.291333333333333
"Red",0.0528589343547796,0.0848896434634973,-0.0537634408602151,-0.0751905942867641,-0.176668707899571,-0.100657894736842,0.0130418894463837,0.1276875,-0.020006211017447,0.0781904761904759,0.00696432157106314,0.0700483091787435,0.429411764705882,0.694117647058824,0.0764705882352941,0.322470588235294,-0.00588235294117645,0.0823529411764705,-0.0411764705882353,-0.0793529411764706
"Red",-0.0502985074626867,-0.217391304347826,-0.0144578313253011,0.165616999487967,0.120915032679739,-0.0456140350877192,-0.0266975308641975,-0.1387192372117,-0.0305041152263375,0.0256410256410258,0.057201646090535,-0.193181818181818,-0.666666666666667,-1.33333333333333,0,-0.193333333333333,0.25,3.66666666666667,-0.333333333333333,-0.085
"Blue",0.151787027504045,-0.165714285714286,0.0236486486486487,0.154801631442343,0.122580645161291,-0.136029411764706,0.0953267162944581,0.21795425118688,-0.0367481980385206,0.220588235294118,-0.0585785182559376,0.0657894736842106,-0.181818181818182,-0.727272727272727,-0.272727272727273,0.625454545454545,0.818181818181818,5.72727272727273,0.727272727272727,0.225454545454545
"Red",-0.0671936758893281,-0.666666666666667,-0.5,-0.0917135961383749,0.222222222222222,-0.785714285714286,0.146825396825397,-0.0503952569169961,-0.0496031746031746,0,-0.0972222222222222,-0.0178571428571429,-0.5,-0.5,0,-0.1,-0.5,-2.5,0,-1
"Blue",0.156944444444444,0.0504201680672267,0.363636363636364,-0.172576347612216,0.916666666666667,-0.307692307692308,0.0460471567267683,0.332379217625119,-0.00374479889042996,-0.0227272727272727,-0.0423023578363384,0.0333333333333333,0,-3.33333333333333,0,-0.436666666666667,0.333333333333333,0,0,0
"Blue",0.00831656606304498,0.108333333333333,0.0611111111111111,0.00775193798449614,-0.0329411764705883,-1,-0.170116230527542,-0.127164502164502,0.0891833102630018,-0.0851307189542483,0.0809329202645398,0.0441860465116279,0.166666666666667,-2,0,-0.833333333333333,0,1.5,0,0.04
"Red",-0.0220388788426763,-0.0627177700348432,-0.891304347826087,-0.151931666436432,0.0706827309236947,-0.372960372960373,0.0576187711465695,-0.218453510436433,-0.172796252177221,-0.190909090909091,0.115177481030651,-0.00320512820512819,-0.25,-0.5,0,0.1675,-0.125,0.625,-0.125,0.31375
"Red",-0.142857142857143,-0.0929292929292931,0.138888888888889,0.4375,0.085,0.60377358490566,0.40448343079922,-0.186206896551724,-0.453216374269006,0.116666666666667,0.0487329434697856,0.8,-0.636363636363636,0.545454545454545,0.181818181818182,0.219090909090909,0.181818181818182,1.72727272727273,0.272727272727273,0.248181818181818
"Blue",0.143353858407622,0.225062656641604,0.0811921891058581,-0.107001972386588,0.175324675324675,0.145045045045045,-0.067232277526395,0.105946804501158,-0.0300339366515837,0.0826558265582655,0.0972662141779789,-0.181818181818182,-0.0909090909090909,0.181818181818182,0,0.101818181818182,0.242424242424242,2.63636363636364,0.242424242424242,-0.0906060606060606
"Red",-0.033943033943034,0.199404761904762,-0.00564652738565774,-0.0168016131534048,-0.142401021711366,-0.162935323383085,0.0574362462062329,-0.0238198589256648,-0.123732326597083,0.169435215946844,0.0662960803908505,0.0530303030303031,-0.630952380952381,1.32142857142857,0,0.223095238095238,-0.166666666666667,-0.333333333333333,0,-0.0565476190476191
"Red",-0.231978447373928,-0.31002331002331,-0.151926207270754,0.167045736498222,-0.105534105534105,-0.407638888888889,0.159308274021352,-0.282763532763533,-0.243063278469751,-0.109411764705882,0.0837550044483986,-0.125,-0.646153846153846,0.446153846153846,0.384615384615385,0.0307692307692308,-0.138461538461538,0.415384615384615,0.153846153846154,0.305538461538462
"Blue",-0.117982456140351,0.25,-0.694444444444444,-0.00562405364481938,0.171428571428571,0.666666666666667,-0.042973286875726,-0.183712121212121,0.0679442508710801,0.0416666666666667,-0.0249709639953542,-0.75,0,-5,0,-0.83,0,1,0,0.07
"Red",0.0348148148148148,0.194444444444444,0.0175438596491229,-0.0150862068965517,0.361538461538462,0.0949074074074074,-0.216446280991736,0.0214754098360656,0.172561983471074,0.17032967032967,0.0438842975206612,0.409090909090909,0,-2,0,-0.37,0.5,1,0,0.25
"Blue",0.000751879699248059,-0.0950501062860614,0.0962599632127529,0.0347876264481701,-0.125968992248062,0.0609243697478993,-0.0557656806414262,-0.010576357551771,0.0649154523408997,-0.0622489959839359,-0.00914977169947354,0.115508021390375,-0.330143540669856,0.30622009569378,-0.186602870813397,-0.0366507177033494,-0.0143540669856459,-1.49760765550239,-0.263157894736842,0.180095693779904
"Blue",0.0422077922077922,0.269794721407625,0.25,0.0278154681139756,0.0167224080267558,-0.5,-0.197649572649573,0.0017176681993552,0.189916564916565,0.0064184852374839,0.00773300773300773,-0.160714285714286,-0.25,-0.25,0,0,-0.25,-0.75,0,-0.025
"Red",-0.104878048780488,-0.173076923076923,-0.177777777777778,0.0362312777173458,-0.328571428571429,0.152173913043478,0.0874275636180398,-0.0957485465116279,-0.0385487528344671,0.170138888888889,-0.0488788107835727,-0.255681818181818,-0.4,-0.8,0,0.868,0.5,0.2,-0.4,-0.118
"Red",-0.0565703634669152,-0.174865735767991,-0.126336898395722,-0.207254085723096,-0.0717391304347825,0.0786206896551725,0.141418824932106,0.01645623492694,-0.0427760133592244,-0.0550887021475256,-0.0986428115728813,-0.459119496855346,0,0,0.1,-0.084,0,0,-0.1,0.117
"Red",0.182051282051282,0.330827067669173,0.212264150943396,0.0533333333333333,-0.0416666666666665,0,-0.68666196189132,0.083888888888889,0.618913196894848,0.25,0.0677487649964714,-0.166666666666667,-0.666666666666667,1.5,0,0.415,-0.333333333333333,0.5,0,-0.208333333333333
"Red",-0.0202458041495969,0.236842105263158,-0.0134615384615385,0.0296257528699144,0.333333333333333,0.436363636363637,-0.0278096800656275,0.132959220560136,0.0888276885815852,0.226607538802661,-0.0610180085159577,0.3,0.114285714285714,0.514285714285714,-0.142857142857143,0.457428571428571,-0.142857142857143,0.371428571428571,-0.285714285714286,0.318285714285714
"Red",0.0163177822527161,0.00880681818181839,-0.0696280627533933,-0.0778288969218972,0.0275889644142343,0.296296296296297,0.0064646464646464,-0.0502113170097361,-0.066969696969697,0.0767543859649125,0.0605050505050505,0.0534262485481997,0.466666666666667,-0.833333333333333,-0.2,-0.0833333333333334,0.233333333333333,1.03333333333333,-0.1,0.046
"Blue",0.0175438596491228,0.138297872340426,-0.297619047619048,-0.5,1,0.6875,-0.467741935483871,-0.12987012987013,0.435483870967742,0.777777777777778,0.032258064516129,1,0,0,0,0,0,0,0,0
"Red",0.0780883090155932,0.132539377641183,-0.0163304514889528,0.0281904281904283,-0.0130130130130129,-0.105534105534105,-0.00523557737701807,0.0555029563299683,-0.0362996884146917,0.0252403846153847,0.04153526579171,-0.0643184350625233,0.446428571428571,-0.785714285714286,-0.125,0.232678571428571,-0.25,0.178571428571429,0.142857142857143,0.0740178571428571
"Blue",-0.0556108237166733,-0.143157894736842,-0.209230769230769,0.0921447715776957,-0.0263157894736842,-0.0384615384615383,-0.0374907737235648,-0.173901090691768,-0.0370200999112138,-0.0060117070083846,0.0745108736347785,-0.0233494363929146,0.55,-0.8,-0.5,-0.175,0.2,-0.75,0,0.1055
"Blue",0.132499181793006,0.272450532724505,0.11813922356091,-0.137637547352367,-0.134146341463415,0.0737704918032788,0.0347940434303587,0.187735393529696,-0.0355892596936418,0.148881239242685,0.00079521626328323,0.0626808100289296,-0.25,2.275,0.875,0.03925,-0.5,4.2,0.675,0.368
"Blue",0.106837606837607,-0.0775862068965518,-0.779411764705882,0.120748299319728,-0.166666666666667,-0.857142857142857,0.112574341546304,-0.0375275938189845,-0.000424808836023749,0.17948717948718,-0.11214953271028,-0.916666666666667,0,-2.33333333333333,0,-0.2,-0.666666666666667,-0.333333333333333,0,0
"Red",-0.0122738177986054,-0.00121025415337217,0.419928825622776,0.155128643847935,0.225464190981432,0.183333333333333,-0.0400395231720534,-0.111626427795299,0.0633135717473067,0.0299412915851274,-0.0232740485752534,0.0288461538461539,-0.0714285714285714,-1.42857142857143,-0.357142857142857,-0.242619047619048,0.119047619047619,3.69047619047619,0.0476190476190476,0.0890476190476191
"Red",-0.10436495762195,-0.0357142857142857,0.12037037037037,0.0930932025738712,-0.122875816993464,-0.230769230769231,0.133376707872479,-0.0411428571428571,-0.0579359915729467,-0.128605769230769,-0.0754407162995322,-0.205314009661836,0.5,-0.75,0.125,0.13375,0.125,1.375,0.125,0.1
"Red",0.0344333748443338,-0.28562091503268,0.0193031012703144,-0.0273844609909852,-0.17593984962406,-0.116666666666667,0.195897489981017,0.119297191239637,-0.0467776265076413,-0.114522417153996,-0.149119863473375,0.303418803418803,0.458333333333333,2.45833333333333,-0.0833333333333333,0.275833333333333,0.375,-0.458333333333333,0,-0.398333333333333
"Red",-0.00320738982615948,0.118534482758621,0,0.0916242288742599,0.0889908256880735,0.25,-0.0286216887417219,-0.000573723465289722,0.0204677152317881,-0.0604395604395604,0.00815397350993377,0.269230769230769,0.5,0,0,0,0,-0.5,0,0.17
"Red",0.227830752631732,0.133637548891786,0.137395459976105,0.111856692729607,0.0459259259259259,0.387755102040816,-0.0618882513577368,0.124767225325885,0.0663986990273388,0.169398907103825,-0.00451044766960204,0.426425269645609,-0.25,1.25,0.25,0.0225,0.25,-0.25,0,0.1925
"Red",-0.266721341352287,-0.513513513513514,0.887640449438202,0.00256991685563118,-0.141463414634146,0.274633123689728,0.0710818681911337,-0.11655439885691,0.0667313846043217,0.386904761904762,-0.137813252795455,0.0137499999999999,0,0.7,0.1,0.0590000000000001,0.6,0.1,-0.2,-0.45
"Blue",0.673076923076923,0,0.6,-0.240963855421687,-0.666666666666667,-0.75,0.132352941176471,0.446153846153846,0.0599547511312217,0.333333333333333,-0.192307692307692,-0.9,0,8,0,1,-2,-3,0,0
"Blue",0.0458149877449622,-0.0917415917415919,0.228690228690229,0.0492467705990646,-0.212439115773698,0.205882352941177,0.0547049594367058,0.0525731333627917,-0.022656130414817,-0.0626003210272875,-0.0320488290218889,0.156666666666667,-0.0512820512820513,0.769230769230769,-0.0769230769230769,-0.00961538461538464,-0.230769230769231,0.0256410256410256,-0.0769230769230769,-0.0707692307692308
"Red",0.0517164242699694,0.0785714285714286,0.151785714285714,-0.000152499227728309,-0.173913043478261,-0.0666666666666667,-0.0851344713250645,0.0357599389857454,0.0473189465575564,0.108062709966405,0.0378155247675081,-0.182555780933063,0.15,1.05,0.25,0.265,-0.4,2.05,0.25,0.236
"Red",0.210338680926916,0,-0.242924528301887,-0.0303030303030304,-0.166666666666667,0.833333333333333,-0.0941176470588236,-0.310758513931889,0.0411764705882353,-0.529411764705882,0.0529411764705882,-0.176470588235294,0,-2.33333333333333,0,0.0200000000000001,0,0,-1,0.333333333333333
"Red",0.289655172413793,0.361111111111111,-0.627906976744186,-0.190258751902588,-0.00680272108843527,0.0523255813953489,-0.665540540540541,-0.394833948339483,0.611486486486487,0.25,0.0540540540540541,0,-0.222222222222222,-1.11111111111111,0,-0.15,-0.333333333333333,-1.33333333333333,-0.333333333333333,0.277777777777778
"Blue",-0.108154506437768,-0.211475409836066,-0.5,-0.124349660182798,0.122222222222222,-0.492753623188406,0.175438596491228,-0.0322024151811386,-0.0380116959064327,-0.219148936170213,-0.137426900584795,0.223076923076923,0,-2,0.5,-0.08,0,1,-0.5,0.24
"Blue",0.211612903225806,0.0410557184750733,0.72,0.172549019607843,-0.31140350877193,-0.00806451612903214,-0.205678485737137,0.0886818495514148,0.0974406824846707,0.347517730496454,0.108237803252466,-0.0588235294117649,0.666666666666667,-1,0,-0.165,0.666666666666667,2.5,0,-0.316666666666667
"Red",0.0633116883116883,0.0357142857142857,0.17638136511376,-0.0245535714285714,-0.327365728900256,0.471698113207547,-0.0982024136664682,0.0795391793785811,-0.00726885914369295,0.136904761904762,0.105471272810161,-0.0719178082191783,0.166666666666667,-1,0,-0.0591666666666666,0.125,-0.166666666666667,0,-0.148333333333333
"Blue",-0.0925001538535177,0.286392694063927,-0.0426997245179065,-0.143933360422593,-0.206524822695036,0.28,-0.159171760099322,-0.158222399130565,0.0875393945181931,0.0339901477832513,0.0716323655811288,-0.337349397590362,-0.5,1.46969696969697,0,-0.0665151515151516,0,0.545454545454545,0.0909090909090909,0.0148484848484849
"Red",-0.126379690949227,0.13604826546003,-0.186274509803922,0.131185770750988,0.0485576923076922,-0.0923076923076923,-0.0592070531094921,-0.127671913835957,-0.18449741315595,-0.0606220347917765,0.243704466265442,-0.0526315789473685,-0.125,0.375,-0.125,-0.0675,-0.25,-1.75,0,0.0725
"Blue",-0.22936326300279,-0.0678571428571427,-0.0594594594594595,0.0211929824561403,0.115449915110357,0.0170212765957448,0.0110204390701359,-0.209721380981224,0.000535877586919919,-0.188817204301075,-0.0115563166570558,-0.147619047619048,0.142857142857143,1.85714285714286,0.142857142857143,0.00571428571428567,0,0.714285714285714,0.285714285714286,0.371428571428571
"Blue",-0.0636864139473534,-0.00751879699248137,0.105681818181818,-0.00627705627705627,0.0871428571428572,0.547619047619048,0.0586881578464813,-0.0715005035246727,-0.0429548538526424,-0.187692307692308,-0.0157333039938387,0.0710784313725492,-0.166666666666667,-0.5,-0.5,0.303333333333333,0,-3.5,-0.166666666666667,-0.138333333333333
"Blue",0.12322695035461,0.133870967741936,-0.411764705882353,0.144188213370603,0.351851851851852,0.358490566037736,-0.0773026315789475,0.0463886820551006,-0.000822368421052641,0.152941176470588,0.078125,0.18266253869969,0,1.2,-0.2,-0.123,0,-0.6,-0.4,-0.534
"Red",-0.0456953642384106,-0.166666666666667,-0.163636363636364,0.130765356294822,-0.14172335600907,0.6,0.140357732048277,-0.0220725655732423,-0.0321872015281757,0.0586297760210804,-0.108170530520101,0.0403286034353996,-0.142857142857143,3.6,0.2,0.200571428571429,-0.142857142857143,-0.142857142857143,0.6,0.0685714285714286
"Red",-0.0888735526416686,0.25,-0.421052631578947,0.051683262209578,0.2,0.5,0.0393457117595049,0.0262795275590551,-0.0167992926613616,-0.199275362318841,-0.0225464190981432,-0.0416666666666667,0.5,0.5,0.5,0,0,2.5,0.5,0.28
"Red",-0.226100966702471,0.101214574898785,-0.35989010989011,0.0445632798573975,0.0208333333333334,0.846153846153846,-0.156116504854369,-0.361788617886179,0.0410355987055016,-0.0952380952380952,0.115080906148867,0,0,2.5,0,-0.63,0,-0.5,0.5,-0.375
"Red",-0.0185676392572944,-0.461538461538462,-0.157407407407407,0.211034482758621,-0.0833333333333333,0.666666666666667,0.279230769230769,-0.212274873229586,-0.314615384615385,-0.246153846153846,0.0353846153846154,0.333333333333333,0,0,0,-0.67,0,2,0,0.37
"Blue",-0.075930671222151,-0.0368004866180049,0.73972602739726,-0.0905591475095785,-0.218216318785578,-0.372354497354497,0.0768294362279325,-0.00154765332565515,0.00588559310363823,-0.0869807638695288,-0.0827150293315707,-0.0777552400270453,0.555555555555556,0.305555555555556,0,-0.0825,-0.5,1.33333333333333,0.111111111111111,0.0241666666666666
"Blue",-0.0182648401826484,0.0833333333333334,0.5,0.282738095238095,-0.2,0,0.112474437627812,-0.123031496062992,-0.182515337423313,0.575757575757576,0.070040899795501,-0.36,0,0,0,0.54,0.5,-2,0,-0.28
"Red",0.150457544158332,0.166666666666667,0,-0.189909297052154,-0.117647058823529,-0.666666666666667,-0.151086956521739,0.0782013685239492,0.0851449275362319,-0.0137931034482759,0.0659420289855072,0.375,0,0,0,-0.405,-1,-2,0,-0.11
"Red",-0.0181393948517236,0.398190045248869,0.277777777777778,0.0665072914176428,0.225,0,-0.114584969887405,-0.0247381726254966,-0.0241424456664048,0.0237068965517241,0.13872741555381,-0.233333333333333,0,2.5,0,0,0,0.5,0,0.5
"Red",-0.00412006120867925,-0.293199813693526,-0.129380053908356,0.0711323763955343,0.165309734513274,0.857142857142857,0.149557911406326,0.0463419386967096,-0.125751110720099,0.094017094017094,-0.0238068006862271,-0.0918114143920595,0.333333333333333,-2.77777777777778,-0.5,0.0644444444444444,0,0.555555555555556,0.111111111111111,0.0977777777777778
"Red",-0.00567640719763424,-0.236363636363636,-0.140868140868141,0.0236240443494331,-0.212903225806451,0.115384615384615,0.0343014301430145,-0.033553274682307,-0.0741914191419142,-0.050213675213675,0.0398899889988999,-0.0540540540540542,0,-1.46666666666667,0.666666666666667,-0.383333333333333,-0.266666666666667,-0.0666666666666667,-0.2,0.386666666666667
"Blue",0.0672610934423746,0.171157495256167,0.0566239316239315,-0.0825758925919324,0.0186254423542559,0.055704099821747,-0.000966781501676839,0.0171734503388901,0.0774337797449294,0.0744565217391305,-0.0764669982432525,0.13,0.533333333333333,0.2,0.0666666666666667,0.156,-0.0666666666666667,-0.6,0.0666666666666667,-0.379333333333333
"Blue",-0.0984485964217136,-0.211538461538461,0.0822510822510821,0.0503459352606869,-0.329004329004329,1,0.101473922902494,-0.0329500221141087,-0.0208940719144801,-0.0583333333333332,-0.0805798509880142,0.172413793103448,0,-2.66666666666667,0.166666666666667,0.025,0.5,-0.333333333333333,0,-0.416666666666667
"Red",-0.104942902392265,-0.230526315789474,-0.0657534246575342,-0.0463909229902632,-0.0831771321462044,0.0965034965034964,-0.132370932224125,-0.0608225108225108,0.13809028627355,-0.102040816326531,-0.005719354049425,-0.472340425531915,0.5,-0.727272727272727,-0.0909090909090909,-0.03,-0.181818181818182,0.727272727272727,0,0.148181818181818
"Red",-0.157264360420868,-0.35,0.0500000000000002,0.054890758179179,0.0765045902754167,0.228506787330317,0.00785820877845422,-0.153041808501353,0.00393798706682142,-0.175697865353038,-0.0117961958452756,0.172727272727273,0.011904761904762,-0.666666666666667,-0.142857142857143,-0.217857142857143,-0.345238095238095,-0.988095238095238,-0.142857142857143,-0.0344047619047619
"Red",0.101267620149091,0.138392857142857,0.160087719298246,-0.110940877082898,0.0365067079463365,-0.139024390243902,-0.275760406934496,0.0332295358128313,0.16854562441607,-0.0396825396825397,0.107214782518426,0.127565982404692,0,-0.5,0,-0.217,-0.5,1.1,0,0.342
"Red",-0.136752136752137,-0.264150943396226,0.941176470588235,-0.340659340659341,-0.7,0,0.0047193243914555,0.13763440860215,0.163934426229508,0.75,-0.168653750620964,-0.208333333333333,0,0.5,0,0.385,0,0,0,0
"Red",-0.0397249809014515,-0.333333333333333,-0.369047619047619,-0.138888888888889,-0.666666666666667,-0.666666666666667,0.127953789602661,-0.133116883116883,-0.121827411167513,-0.541666666666667,-0.00612637843514791,-0.875,0,-1.5,0,0.335,0,-0.5,-0.5,-0.75
"Red",-0.190572390572391,0.115384615384615,0.0760563380281689,-0.0259290780141844,0.115384615384615,0.833333333333333,0.0372416250890948,-0.126813186813187,-0.0180226046227472,-0.0208333333333335,-0.0192190204663476,0.133333333333333,0,-3.16666666666667,-0.333333333333333,0.085,-0.333333333333333,0.333333333333333,0.166666666666667,0
"Blue",-0.165957446808511,-0.6,0.079059829059829,0.26555023923445,0.833333333333333,-0.423728813559322,-0.0396918657788224,-0.0972850678733031,0.0406058232145189,-0.5,-0.000913957435696569,0.227272727272727,0,2.66666666666667,0.333333333333333,0.1,0,-1.66666666666667,1,-1
"Blue",-0.164095793449958,-0.0507936507936508,0.00871839581517009,-0.224802316516316,-0.307586206896552,-0.121586575133486,0.0100458016639623,-0.175763338291901,-0.0627064783060126,-0.237179487179487,0.0526606766420503,-0.116902457185406,-0.0666666666666667,-0.4,0,0.133333333333333,-0.266666666666667,-0.8,0.0666666666666667,-0.440666666666667
"Red",-0.089622641509434,0.04,0.00526315789473686,0.0219759036144578,0.00375939849624063,0.0317460317460316,-0.0154011782649004,-0.0521531100478468,-0.0597206854271958,-0.0208333333333334,0.075121863692096,-0.1375,0.428571428571429,0,0.142857142857143,0.197142857142857,0,1.57142857142857,0.142857142857143,-0.0357142857142857
"Red",0.207454289732771,0.357142857142857,-0.571428571428572,-0.231025854879066,0.307692307692308,0.0679245283018869,0.02,0.378205128205128,0.0533333333333333,0.25,-0.0733333333333333,0.178571428571429,-0.2,-0.8,0.6,-0.1,0,3.8,-0.4,-0.00600000000000001
"Blue",0.0545454545454546,0.155844155844156,-0.411764705882353,0.173865698729583,-0.357142857142857,-0.625,-0.0609270672829995,-0.121263586956522,-0.0233692860811505,-0.0833333333333334,0.08429635336415,0.472906403940887,0,-3,-1,0.06,0,-1,0,0
"Blue",0.0144757531135348,-0.191324200913242,0.491525423728814,0.0884178531434969,0.0180851063829788,0.0984814978623029,0.0744686820509224,0.000844876706945719,-0.0439199457576395,-0.203018108651911,-0.0305487362932828,-0.0557065217391304,-0.333333333333333,-1.58333333333333,0.0833333333333333,-0.256666666666667,0.0833333333333333,0,-0.0833333333333333,0.07
"Red",0.117229870671673,0.132142857142857,-0.0688585607940446,-0.0256410256410257,-0.294871794871795,-0.272727272727273,0.0344827586206896,0.101676101676102,0.0711859979101358,0.223316912972085,-0.105668756530825,0.238738738738739,0.6,-0.942857142857143,-0.228571428571429,0.0291428571428571,0.2,0.2,-0.142857142857143,-0.438857142857143
"Red",0.161535029004909,0.0172413793103449,-0.208791208791209,-0.0442164470600491,-0.2,0.555555555555556,-0.0788999525841633,-0.0282738095238097,-0.00635372214319585,-0.0517241379310345,0.0852536747273589,-0.15625,-0.333333333333333,-1.33333333333333,0,-0.276666666666667,0,0.666666666666667,-0.333333333333333,0.276666666666667
